,index,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
46,47,47,47,May 29,,LAD,"W,2-1",9.0,5,1,1,0,5,7,1,0,4.32,35,147,93,0.0,0.0,0,0,30,0,0,0,0,0,1,3,3,Tim Timmons,"T.Lilly (4-67-W), C.Marmol (1-H), K.Gregg (1-Sv)"
47,48,48,48,May 30,,LAD,"W,7-0",9.0,5,0,0,0,2,5,0,0,4.22,32,134,83,0.0,0.0,0,0,30,2,0,0,0,0,0,2,3,Jeff Kellogg,"R.Dempster (4-75-W), A.Guzman (1), A.Heilman (1)"
48,49,49,49,May 31,,LAD,"L,2-8",9.0,12,8,7,1,4,10,1,2,4.28,46,161,98,1.0,1.0,2,0,39,2,0,0,0,1,1,0,6,Rob Drake,"S.Marshall (4-18-L), J.Ascanio (2), J.Waddell (99), D.Patton (5), C.Marmol (1), K.Gregg (1)"
49,51,50,50,Jun 2,@,ATL,"L,5-6",11.1,7,6,4,2,4,6,2,2,4.25,48,176,108,1.0,1.0,1,0,39,0,0,2,2,1,1,1,5,Brian O'Nora,"R.Wells (4-71), C.Marmol (1), K.Gregg (1-BSv), A.Guzman (2), A.Heilman (2-L)"
50,52,51,51,Jun 3,@,ATL,"W,3-2",11.0,7,2,1,1,1,10,0,0,4.17,41,155,103,0.0,0.0,0,1,40,2,0,0,0,0,1,0,4,Fieldin Culbreth,"T.Lilly (4-65), C.Marmol (0), A.Guzman (0-W), K.Gregg (0-Sv)"
51,53,52,52,Jun 5,@,CIN,"W,2-1",9.0,4,1,1,0,7,8,0,0,4.11,38,159,94,2.0,0.0,0,0,31,0,1,0,0,0,0,0,4,Mike DiMuro,"C.Zambrano (8-72-W), A.Guzman (1-H), C.Marmol (1-H), K.Gregg (1-Sv)"
52,54,53,53,Jun 6,@,CIN,"L,3-4",10.1,8,4,1,3,5,11,1,0,4.04,45,175,106,0.0,0.0,0,1,38,1,0,2,2,0,1,0,5,Dale Scott,"R.Dempster (6-59), A.Heilman (3), C.Marmol (0), A.Guzman (0), S.Marshall (5-L)"
53,55,54,54,Jun 7,@,CIN,"W,6-3",14.0,11,3,3,0,7,11,0,0,3.97,61,230,141,3.0,1.0,0,0,49,3,0,2,3,2,0,0,8,Jerry Meals,"R.Wells (4-55), J.Waddell (6-H), C.Marmol (0), A.Heilman (0-BSv), K.Gregg (1), J.Ascanio (6), D.Patton (6-W), A.Guzman (0-Sv)"
54,56,55,55,Jun 9,@,HOU,"W,7-1",9.0,5,1,1,0,2,6,1,0,3.92,34,145,95,2.0,0.0,0,0,32,1,0,0,0,0,0,0,3,Paul Nauert,"T.Lilly (5-70-W), A.Heilman (1), S.Marshall (2)"
55,57,56,56,Jun 10,@,HOU,"L,1-2",8.1,5,2,2,0,4,3,0,0,3.89,33,122,71,0.0,0.0,0,0,29,0,0,1,0,0,0,1,2,Paul Schrieber,"C.Zambrano (4-73), A.Guzman (2-L)"
56,58,57,57,Jun 11,@,HOU,"L,1-2",12.2,11,2,2,0,3,8,0,0,3.83,51,193,122,0.0,0.0,1,1,47,2,0,1,0,1,1,1,4,Ed Rapuano,"R.Dempster (4-63), C.Marmol (3), K.Gregg (3), J.Ascanio (3-L)"
57,59,58,58,Jun 12,,MIN,"L,4-7",9.0,14,7,7,0,3,3,2,0,3.88,43,161,107,3.0,1.0,0,0,37,1,0,0,2,1,0,1,5,Mike Estabrook,"R.Wells (4-30-L), S.Marshall (2), J.Waddell (4), A.Heilman (2), D.Patton (4)"
58,60,59,59,Jun 13,,MIN,"L,0-2",9.0,5,2,2,0,2,12,1,0,3.85,32,120,83,0.0,0.0,0,1,30,0,0,0,0,0,0,1,4,Dan Bellino,"R.Harden (26-61-L), J.Ascanio (1), S.Marshall (0), K.Gregg (1)"
59,61,60,60,Jun 14,,MIN,"W,3-2",9.0,9,2,2,0,2,7,1,0,3.82,39,139,95,2.0,0.0,1,0,37,1,0,0,0,0,1,0,2,Phil Cuzzi,"T.Lilly (4-59), C.Marmol (2-W)"
60,62,61,61,Jun 17,,CHW,"L,1-4",9.0,7,4,4,0,7,5,1,0,3.82,38,162,87,2.0,1.0,1,1,29,0,1,0,1,1,0,2,3,Bill Hohn,"R.Dempster (5-50-L), A.Guzman (6), J.Ascanio (3)"
61,63,62,62,Jun 18,,CHW,"W,6-5",9.0,10,5,5,0,4,3,1,1,3.84,41,152,96,1.0,0.0,0,1,34,3,0,1,2,0,0,0,4,Bruce Dreckman,"C.Zambrano (7-53), C.Marmol (3), S.Marshall (4), K.Gregg (4-W)"
62,64,63,63,Jun 19,,CLE,"W,8-7",10.0,7,7,6,1,6,8,2,1,3.87,45,185,110,0.0,0.0,0,0,36,0,0,0,2,0,2,1,5,Randy Marsh,"R.Harden (5-28), D.Patton (6), A.Heilman (6), C.Marmol (0), K.Gregg (0-W)"
63,65,64,64,Jun 20,,CLE,"W,6-5",13.0,10,5,5,0,7,14,3,0,3.86,54,231,149,5.0,1.0,0,0,46,3,0,1,1,0,0,2,8,Marvin Hudson,"T.Lilly (5-54), J.Ascanio (2-H), S.Marshall (1), C.Marmol (0-BSv), A.Heilman (0), A.Guzman (2), K.Gregg (0), D.Patton (0-W)"
64,66,65,65,Jun 21,,CLE,"W,6-2",9.0,7,2,2,0,2,6,0,1,3.83,36,147,92,4.0,1.0,0,1,32,1,1,0,0,1,0,0,4,Lance Barksdale,"R.Wells (8-58-W), S.Marshall (0), J.Ascanio (0), K.Gregg (0-Sv)"
65,67,66,66,Jun 22,@,ATL,"L,0-2",8.0,8,2,2,0,5,6,0,0,3.81,35,136,84,1.0,0.0,1,1,28,4,0,0,1,1,0,1,3,Jim Reynolds,"R.Dempster (4-52-L), S.Marshall (0), K.Hart (99)"
66,68,67,67,Jun 23,@,DET,"L,4-5",8.1,6,5,5,0,3,7,2,2,3.83,34,138,78,0.0,0.0,1,0,29,1,1,0,0,0,0,1,3,Tim McClelland,"C.Zambrano (4-57), C.Marmol (2-H), K.Gregg (1-BL)"
67,69,68,68,Jun 24,@,DET,"L,3-5",8.0,10,5,3,2,7,7,2,0,3.83,40,166,94,6.0,3.0,1,0,33,0,0,0,0,0,0,0,5,Andy Fletcher,"R.Harden (4-47-L), A.Heilman (3), J.Ascanio (2), S.Marshall (1), C.Marmol (0)"
68,70,69,69,Jun 25,@,DET,"L,5-6",8.0,12,6,6,0,3,7,2,0,3.87,37,139,96,3.0,0.0,1,1,33,3,0,0,1,0,0,1,3,Ted Barrett,"T.Lilly (4-33-L), K.Hart (2), S.Marshall (0)"
69,71,70,70,Jun 26,@,CHW,"W,5-4",9.0,7,4,4,0,6,8,2,0,3.87,37,145,90,3.0,0.0,1,1,31,1,0,2,0,0,0,2,4,Bill Miller,"R.Wells (4-63-W), C.Marmol (1-H), S.Marshall (0-H), K.Gregg (2-Sv)"
70,72,71,71,Jun 27,@,CHW,"L,7-8",8.2,14,8,8,0,5,6,1,1,3.93,44,184,105,1.0,1.0,2,1,36,2,1,0,2,0,0,1,5,Angel Campos,"R.Dempster (4-30), A.Heilman (2-BSv), C.Marmol (0-BSv), S.Marshall (0-L), J.Ascanio (2)"
71,73,72,72,Jun 28,@,CHW,"L,0-6",8.0,13,6,5,1,3,4,2,2,3.95,41,144,86,2.0,1.0,2,0,35,2,0,0,1,0,0,0,3,Brian Runge,"C.Zambrano (4-33-L), D.Patton (7), K.Hart (2)"
72,74,73,73,Jun 29,@,PIT,"W,3-1",9.0,9,1,1,0,1,10,0,0,3.91,36,128,83,0.0,0.0,0,0,34,1,0,0,1,0,0,1,3,John Hirschbeck,"R.Harden (4-63-W), C.Marmol (1-H), K.Gregg (2-Sv)"
73,75,74,74,Jun 30,@,PIT,"L,0-3",8.0,9,3,2,1,2,7,0,0,3.89,34,117,79,0.0,0.0,1,0,31,2,0,0,1,0,0,1,2,Wally Bell,"T.Lilly (4-56-L), J.Samardzija (55)"
74,77,75,75,Jul 1,@,PIT,"W,4-1",9.0,6,1,1,0,1,6,0,1,3.85,33,126,85,0.0,0.0,0,0,31,1,0,0,0,0,0,1,3,Marty Foster,"R.Wells (4-64-W), C.Marmol (1-H), K.Gregg (1-Sv)"
75,78,76,76,Jul 2,,MIL,"W,9-5",9.0,10,5,4,1,3,12,2,1,3.85,41,154,92,2.0,0.0,0,0,37,2,0,0,0,0,1,1,4,James Hoye,"R.Dempster (4-51-W), S.Marshall (4), A.Heilman (4), C.Marmol (0)"
76,79,77,77,Jul 3,,MIL,"W,2-1",10.0,6,1,1,0,3,6,0,2,3.81,42,166,96,0.0,0.0,0,0,35,1,0,0,2,0,2,0,3,Bill Welke,"C.Zambrano (4-63), A.Heilman (0), K.Gregg (1-W)"
77,80,78,78,Jul 4,,MIL,"L,2-11",9.0,14,11,11,0,5,4,3,0,3.9,45,157,97,1.0,0.0,1,0,40,3,1,2,0,0,0,1,4,Tim Welke,"R.Harden (4-12-L), D.Patton (5), J.Samardzija (3), K.Hart (5)"
78,81,79,79,Jul 5,,MIL,"W,8-2",9.0,11,2,2,0,0,11,1,0,3.88,36,148,105,2.0,0.0,0,1,36,1,0,0,0,0,0,1,3,Jim Reynolds,"T.Lilly (4-56-W), A.Heilman (1), C.Marmol (2)"
79,82,80,80,Jul 6,,ATL,"W,4-2",9.0,9,2,2,0,2,6,1,0,3.85,38,149,94,0.0,0.0,0,0,36,0,0,0,0,0,1,1,4,Derryl Cousins,"R.Wells (4-54-W), S.Marshall (3-H), C.Marmol (0-H), K.Gregg (2-Sv)"
80,83,81,81,Jul 7,,ATL,"L,1-2",9.0,8,2,2,0,3,7,0,0,3.83,38,141,90,0.0,0.0,0,0,34,2,1,0,1,0,0,0,4,Todd Tichenor,"C.Zambrano (3-57-L), A.Guzman (16), S.Marshall (0), A.Heilman (1)"
81,84,82,82,Jul 8,,ATL,"L,1-4",9.0,8,4,2,2,7,5,1,0,3.81,40,164,91,1.0,0.0,0,0,33,2,0,1,0,0,0,2,5,Jim Joyce,"K.Hart (3-53-L), A.Guzman (0), S.Marshall (0), A.Heilman (0), K.Gregg (1)"
82,85,83,83,Jul 10,,STL,"L,3-8",9.0,10,8,8,0,9,7,1,0,3.86,45,179,98,0.0,0.0,0,0,33,1,1,2,2,1,1,1,4,Lance Barksdale,"R.Harden (5-39-L), A.Heilman (1), J.Samardzija (5), J.Stevens (99)"
83,86,84,84,Jul 11,,STL,"W,5-2",9.0,6,2,2,0,2,5,0,0,3.84,34,127,87,2.0,0.0,0,0,32,1,0,0,0,0,0,1,3,Angel Hernandez,"T.Lilly (5-73-W), C.Marmol (4), K.Gregg (2-Sv)"
84,87,85,85,Jul 12(1),,STL,"W,7-3",9.0,6,3,3,0,3,10,0,0,3.83,36,136,84,0.0,0.0,0,0,33,2,0,0,0,0,1,0,4,Randy Marsh,"C.Zambrano (4-55-W), S.Marshall (3-H), C.Marmol (0), K.Gregg (0)"
85,88,86,86,Jul 12(2),,STL,"L,2-4",9.0,9,4,4,0,4,6,2,0,3.83,38,131,77,5.0,0.0,0,1,34,1,0,0,0,0,0,2,4,Marvin Hudson,"R.Wells (5-48-L), A.Guzman (3), S.Marshall (-1), A.Heilman (1)"
86,89,87,87,Jul 16,@,WSN,"W,6-2",9.0,4,2,1,1,2,9,1,1,3.8,33,142,84,0.0,0.0,1,0,30,0,1,0,0,0,0,0,4,Paul Emmel,"R.Harden (5-71-W), A.Guzman (3-H), C.Marmol (3-H), K.Gregg (3)"
87,90,88,88,Jul 17,@,WSN,"W,3-1",9.0,6,1,0,1,4,12,0,0,3.75,37,168,104,0.0,0.0,1,1,33,1,0,1,0,0,1,0,5,Gary Darling,"C.Zambrano (4-59-W), A.Heilman (4-H), S.Marshall (4-H), C.Marmol (0-H), K.Gregg (0-Sv)"
88,91,89,89,Jul 18,@,WSN,"W,6-5",9.0,10,5,5,0,6,1,0,2,3.77,44,188,112,7.0,1.0,1,0,33,3,0,0,1,2,0,0,6,D.J. Reyburn,"R.Wells (5-37-W), A.Guzman (1-H), S.Marshall (0-H), C.Marmol (0-H), A.Heilman (0-H), K.Gregg (0-Sv)"
89,92,90,90,Jul 19,@,WSN,"W,11-3",9.0,7,3,3,0,6,4,1,0,3.76,39,137,80,0.0,0.0,2,1,31,0,0,0,0,2,0,1,3,Mike Estabrook,"K.Hart (10-45-W), J.Samardzija (8), J.Stevens (8)"
90,93,91,91,Jul 20,@,PHI,"L,1-10",8.0,9,10,8,2,2,10,3,0,3.81,35,153,99,0.0,0.0,0,1,32,2,0,0,0,1,2,0,4,Larry Vanover,"T.Lilly (8-18-L), J.Stevens (0), A.Heilman (1), A.Guzman (1)"
91,94,92,92,Jul 21,@,PHI,"L,1-4",12.2,6,4,4,0,7,12,2,0,3.8,51,217,128,1.0,0.0,0,1,43,0,0,0,1,0,1,0,6,Sam Holbrook,"R.Harden (4-69), C.Marmol (2), A.Guzman (0), S.Marshall (2), A.Heilman (0), J.Samardzija (1-L)"
92,95,93,93,Jul 22,@,PHI,"W,10-5",9.0,11,5,4,1,5,8,0,0,3.8,43,153,95,7.0,2.0,0,1,38,0,0,0,0,0,1,0,4,Dan Iassogna,"C.Zambrano (4-40-W), S.Marshall (0), A.Guzman (0-H), K.Gregg (3-Sv)"
93,96,94,94,Jul 24,,CIN,"W,8-5",9.0,10,5,5,0,2,8,1,0,3.81,39,135,84,0.0,0.0,2,0,36,2,0,0,1,0,1,1,4,Mike Reilly,"R.Wells (5-50-W), A.Heilman (2-H), C.Marmol (2-H), K.Gregg (1)"
94,97,95,95,Jul 25,,CIN,"W,5-3",9.0,7,3,3,0,1,8,2,0,3.8,34,140,90,0.0,0.0,3,0,31,1,0,0,1,1,0,0,5,Chuck Meriwether,"K.Hart (5-61-W), A.Guzman (2-H), C.Marmol (0-H), A.Heilman (0), K.Gregg (0-Sv)"
95,98,96,96,Jul 26,,CIN,"W,5-2",9.0,4,2,2,0,2,10,1,0,3.78,32,143,91,1.0,0.0,0,0,30,0,0,0,0,0,0,0,5,Laz Diaz,"R.Harden (4-74-W), S.Marshall (3-H), A.Guzman (0-H), J.Samardzija (4), K.Gregg (0-Sv)"
96,99,97,97,Jul 27,,HOU,"W,5-1",13.0,8,1,1,0,6,11,1,0,3.74,49,199,120,2.0,0.0,0,1,41,2,1,1,2,0,0,3,6,Mike Everitt,"C.Zambrano (4-67), A.Heilman (1), C.Marmol (1), J.Stevens (6), S.Marshall (0), J.Samardzija (0-W)"
97,100,98,98,Jul 28,,HOU,"L,6-11",9.0,17,11,10,1,2,4,2,0,3.8,46,165,107,4.0,2.0,0,0,42,3,1,0,0,2,1,1,6,Brian Gorman,"R.Dempster (25-30), S.Marshall (0), A.Guzman (1-L), J.Stevens (0), A.Heilman (0), J.Samardzija (0)"
