,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
17,18,18,Apr 24,,BAL,"W,6-1",9.0,4,1,1,0,2,6,0,0,2.98,33,115,80,0.0,0.0,0,0,31,0,0,0,0,0,0,0,3,Cory Blaser,"Y.Ventura (4-69-W), K.Herrera (1), D.Duffy (2)"
18,19,19,Apr 25,@,LAA,"L,1-6",8.0,8,6,6,0,5,3,3,2,3.16,35,137,83,0.0,0.0,0,1,28,0,0,0,0,0,0,2,3,Jordan Baker,"I.Kennedy (4-36-L), J.Soria (4), C.Wang (1)"
19,20,20,Apr 26,@,LAA,"L,4-9",8.0,14,9,8,1,5,4,1,0,3.43,42,155,102,0.0,0.0,0,1,36,1,0,0,1,0,0,0,4,Mike Everitt,"E.Volquez (4-12-L), D.Duffy (1), J.Soria (0), C.Wang (0)"
20,21,21,Apr 27,@,LAA,"L,2-4",8.0,5,4,4,0,2,9,3,0,3.47,30,110,78,1.0,0.0,0,1,28,0,0,0,0,0,0,0,3,Tim Timmons,"C.Young (4-54-L), L.Hochevar (4), K.Herrera (2)"
21,22,22,Apr 29,@,SEA,"L,0-1",8.0,1,1,1,0,7,5,1,0,3.38,31,137,76,1.0,0.0,0,1,24,0,0,0,0,0,0,0,4,Vic Carapazza,"K.Medlen (5-60-L), D.Duffy (2), J.Soria (2), L.Hochevar (1)"
22,23,23,Apr 30,@,SEA,"L,0-6",8.0,7,6,6,0,8,6,2,2,3.51,39,155,86,1.0,0.0,0,1,28,0,0,0,1,0,0,2,3,Bill Welke,"Y.Ventura (5-31-L), D.Gee (6), W.Davis (7)"
23,24,24,May 1,@,SEA,"W,4-1",9.0,8,1,1,0,3,10,0,1,3.4,38,167,112,3.0,1.0,0,0,34,1,0,0,0,0,0,0,5,D.J. Reyburn,"I.Kennedy (5-59-W), D.Duffy (1-H), J.Soria (1-H), K.Herrera (3-H), W.Davis (0-Sv)"
24,25,25,May 2,,WSN,"L,0-2",9.0,9,2,2,0,2,10,0,0,3.34,36,137,85,0.0,0.0,1,1,34,3,0,0,0,0,0,1,2,Manny Gonzalez,"E.Volquez (5-63-L), D.Duffy (0)"
25,26,26,May 3,,WSN,"W,7-6",9.0,12,6,6,0,1,7,3,0,3.45,40,164,102,4.0,0.0,0,0,39,3,1,0,0,0,0,0,5,Fieldin Culbreth,"C.Young (5-48), L.Hochevar (3), J.Soria (1), D.Gee (2), C.Wang (6-W)"
26,27,27,May 4,,WSN,"L,2-13",9.0,16,13,10,3,2,6,2,0,3.7,47,168,109,3.0,3.0,0,0,43,3,0,0,0,2,2,0,6,CB Bucknor,"K.Medlen (4-15-L), D.Duffy (1), D.Gee (0), C.Wang (0), K.Herrera (2), W.Davis (2)"
27,28,28,May 6,@,CLE,"L,1-7",8.0,9,7,7,0,7,5,0,0,3.84,37,151,91,0.0,0.0,0,0,30,2,0,0,0,0,0,3,2,Mike DiMuro,"Y.Ventura (5-28-L), B.Flynn (99)"
28,29,29,May 7,@,CLE,"W,7-0",9.0,6,0,0,0,2,7,0,0,3.7,33,127,80,0.0,0.0,1,0,31,1,0,0,0,0,0,1,3,Ryan Blakney,"I.Kennedy (5-73-W), K.Herrera (2), J.Soria (3)"
29,30,30,May 8,@,CLE,"L,4-5",8.0,8,5,5,0,4,8,2,0,3.76,37,151,98,2.0,1.0,1,0,33,1,0,0,0,0,1,0,4,Quinn Wolcott,"E.Volquez (5-29-L), D.Duffy (3), L.Hochevar (4), J.Soria (0)"
30,31,31,May 9,@,NYY,"L,3-6",8.0,9,6,6,0,1,5,5,0,3.85,34,121,74,0.0,0.0,0,0,32,0,0,0,0,1,0,0,2,Ted Barrett,"C.Young (5-28-L), D.Gee (4)"
31,32,32,May 10,@,NYY,"L,7-10",8.0,13,10,9,1,4,6,0,1,4.03,41,181,113,2.0,2.0,0,1,35,6,0,0,0,1,1,1,6,Angel Hernandez,"K.Medlen (5-25), B.Flynn (3), D.Duffy (1-H), L.Hochevar (1-H), J.Soria (1-BSv), K.Herrera (2-L)"
32,33,33,May 11,@,NYY,"W,7-3",9.0,7,3,3,0,3,4,1,1,4.0,38,138,82,0.0,0.0,0,0,34,2,0,0,0,0,0,0,4,Sean Barber,"Y.Ventura (4-46-W), D.Duffy (0), K.Herrera (0), W.Davis (6)"
33,34,34,May 12,@,NYY,"L,3-7",8.0,7,7,7,0,5,8,3,0,4.1,36,136,84,2.0,2.0,0,0,31,0,0,0,0,0,0,0,3,Will Little,"I.Kennedy (4-38-L), C.Wang (7), S.Alexander (99)"
34,35,35,May 13,,ATL,"W,5-1",9.0,7,1,1,0,0,6,0,0,4.01,35,111,75,0.0,0.0,0,0,33,1,0,0,1,1,1,0,3,Greg Gibson,"E.Volquez (4-63-W), K.Herrera (1-H), J.Soria (2)"
35,36,36,May 14,,ATL,"L,0-5",9.0,11,5,5,0,4,9,0,0,4.04,38,144,94,3.0,1.0,0,2,33,3,1,1,1,0,0,2,4,Ed Hickox,"D.Gee (4-46-L), L.Hochevar (3), S.Alexander (1), C.Wang (1)"
36,37,37,May 15,,ATL,"W,4-2",13.0,10,2,2,0,4,17,0,0,3.93,53,198,131,1.0,0.0,0,0,48,1,0,0,1,0,1,0,9,Mike Estabrook,"D.Duffy (3-60), P.Moylan (99), B.Flynn (4-H), L.Hochevar (0-H), J.Soria (1-H), K.Herrera (1-H), W.Davis (3-BSv), S.Alexander (0), C.Wang (0-W)"
37,38,38,May 17,,BOS,"W,8-4",9.0,8,4,4,0,2,7,1,1,3.93,36,134,84,1.0,0.0,0,1,33,1,0,0,0,0,0,1,4,Bill Miller,"Y.Ventura (5-43-W), L.Hochevar (1-H), K.Herrera (1-H), J.Soria (1)"
38,39,39,May 18(1),,BOS,"W,3-2",9.0,9,2,2,0,1,13,1,0,3.88,36,150,106,1.0,0.0,0,0,35,1,0,0,0,0,0,0,5,Brian Knight,"I.Kennedy (5-57), B.Flynn (2-W), L.Hochevar (0-H), K.Herrera (0-H), W.Davis (2-Sv)"
39,40,40,May 18(2),,BOS,"L,2-5",9.0,10,5,5,0,6,8,2,1,3.91,42,145,86,4.0,0.0,1,0,35,2,0,1,0,0,0,2,5,Pat Hoberg,"E.Volquez (4-43-L), P.Moylan (2), S.Alexander (2), A.Mills (99), C.Wang (2)"
40,41,41,May 20,@,CHW,"W,4-1",9.0,6,1,1,0,3,10,0,1,3.84,37,145,96,0.0,0.0,0,0,32,0,0,0,0,1,1,0,5,Hunter Wendelstedt,"D.Gee (5-59-W), L.Hochevar (1-H), J.Soria (2-H), K.Herrera (1-H), W.Davis (1-Sv)"
41,42,42,May 21,@,CHW,"W,2-1",9.0,7,1,1,0,3,7,0,1,3.77,37,144,93,3.0,1.0,0,0,32,1,0,0,1,0,1,2,5,Gabe Morales,"D.Duffy (5-58), P.Moylan (2), B.Flynn (2), J.Soria (0-W), W.Davis (0-Sv)"
42,43,43,May 22,@,CHW,"L,2-3",8.0,7,3,3,0,4,6,1,0,3.76,34,135,81,0.0,0.0,1,0,29,2,0,0,1,0,0,1,3,Scott Barry,"Y.Ventura (4-47-L), L.Hochevar (1), K.Herrera (1)"
43,44,44,May 23,@,MIN,"W,10-4",9.0,12,4,4,0,3,5,1,1,3.77,40,154,100,4.0,1.0,1,0,36,1,0,0,0,0,0,3,5,Alan Porter,"I.Kennedy (4-44), S.Alexander (4), P.Moylan (1-W), K.Herrera (0-H), C.Wang (4)"
44,45,45,May 24,@,MIN,"W,7-4",9.0,7,4,2,2,5,10,0,1,3.73,39,151,95,1.0,0.0,0,0,33,2,0,0,0,0,0,1,4,Mark Carlson,"E.Volquez (5-53-W), L.Hochevar (1-H), J.Soria (2-H), W.Davis (2-Sv)"
45,46,46,May 25,@,MIN,"L,5-7",8.0,12,7,6,1,2,9,3,1,3.79,37,146,93,0.0,0.0,0,1,34,1,0,0,0,0,1,1,4,Jeff Kellogg,"D.Gee (4-25-L), S.Alexander (1), P.Moylan (1), C.Wang (1)"
46,47,47,May 27,,CHW,"W,7-5",9.0,8,5,5,0,1,11,2,0,3.81,36,140,108,0.0,0.0,0,0,35,0,0,0,0,0,0,0,5,Angel Hernandez,"D.Duffy (5-43), L.Hochevar (2), P.Moylan (1-W), K.Herrera (3-H), W.Davis (2-Sv)"
47,48,48,May 28,,CHW,"W,8-7",9.0,11,7,6,1,0,6,2,0,3.86,39,137,95,0.0,0.0,0,0,39,2,0,0,0,0,2,0,2,Will Little,"Y.Ventura (5-37), C.Wang (2-W)"
48,49,49,May 29,,CHW,"W,5-4",9.0,9,4,4,0,1,8,0,1,3.86,36,154,99,0.0,0.0,1,1,33,1,0,0,0,1,0,1,4,Ted Barrett,"E.Volquez (4-50), L.Hochevar (1), C.Young (19-W), W.Davis (1-Sv)"
49,50,50,May 30,,TBR,"W,6-2",9.0,5,2,1,1,5,10,0,0,3.8,37,154,100,0.0,0.0,1,0,32,0,0,0,0,0,0,0,4,Dale Scott,"I.Kennedy (6-65), J.Soria (5-H), K.Herrera (2-BW), C.Wang (1)"
50,51,51,May 31,,TBR,"W,10-5",9.0,13,5,5,0,5,14,1,0,3.83,45,188,122,3.0,0.0,0,0,40,3,1,0,0,0,0,0,4,Bob Davidson,"D.Gee (5-39-W), C.Young (1), S.Alexander (5), W.Davis (1-Sv)"
51,52,52,Jun 1,,TBR,"W,6-3",9.0,9,3,3,0,2,9,1,1,3.81,38,127,82,0.0,0.0,0,0,35,4,0,0,0,0,0,0,4,Lance Barrett,"D.Duffy (4-52-W), J.Soria (1-H), K.Herrera (1-H), W.Davis (0-Sv)"
52,53,53,Jun 2,@,CLE,"L,4-5",8.2,11,5,4,1,3,5,0,0,3.82,40,142,92,1.0,0.0,1,0,35,0,1,0,1,1,0,0,4,Rob Drake,"Y.Ventura (4-53), L.Hochevar (3-H), K.Herrera (0-H), J.Soria (0-BL)"
53,54,54,Jun 3,@,CLE,"L,1-6",8.0,8,6,5,1,4,5,2,0,3.85,34,126,74,1.0,0.0,1,0,30,3,0,0,0,0,0,2,2,Carlos Torres,"E.Volquez (4-40-L), C.Wang (3)"
54,55,55,Jun 4,@,CLE,"L,1-7",8.0,12,7,7,0,2,7,3,0,3.92,37,140,93,0.0,0.0,0,0,34,3,0,0,0,1,0,1,3,Sam Holbrook,"I.Kennedy (4-41-L), S.Alexander (3), P.Moylan (7)"
55,56,56,Jun 5,@,CLE,"L,0-7",8.0,9,7,7,0,2,7,4,0,3.98,34,128,86,1.0,1.0,0,0,31,2,1,0,0,1,0,1,4,Gerry Davis,"C.Young (4-36-L), C.Wang (1), S.Alexander (0), P.Moylan (0)"
56,57,57,Jun 6,@,BAL,"L,1-4",8.0,7,4,3,1,2,11,3,1,3.97,33,111,82,0.0,0.0,0,0,29,1,0,0,1,0,1,1,3,Jim Reynolds,"D.Duffy (4-64-L), L.Hochevar (3), K.Herrera (3)"
57,58,58,Jun 7,@,BAL,"L,1-9",8.0,11,9,9,0,2,6,4,1,4.07,38,118,78,1.0,1.0,0,0,35,2,0,0,0,0,0,0,3,Manny Gonzalez,"Y.Ventura (4-28-L), C.Wang (1), P.Moylan (1)"
58,59,59,Jun 8,@,BAL,"L,0-4",8.0,4,4,4,0,4,8,0,0,4.07,32,137,83,1.0,0.0,1,0,27,2,0,0,0,1,0,0,4,CB Bucknor,"E.Volquez (4-43-L), L.Hochevar (1), J.Soria (5), W.Davis (6)"
59,60,60,Jun 10,@,CHW,"L,5-7",8.0,12,7,7,0,1,3,4,1,4.13,35,128,92,1.0,0.0,0,2,33,2,0,0,0,0,0,0,3,Chad Fairchild,"I.Kennedy (5-23-L), L.Hochevar (1), J.Soria (1)"
60,61,61,Jun 11,@,CHW,"W,4-1",9.0,5,1,1,0,3,13,0,0,4.08,34,125,87,0.0,0.0,0,0,30,0,0,0,1,0,0,0,4,Chris Guccione,"D.Duffy (4-73-W), J.Soria (0-H), K.Herrera (4-H), W.Davis (2)"
61,62,62,Jun 12,@,CHW,"W,3-1",9.0,5,1,1,0,1,12,1,0,4.03,31,114,75,0.0,0.0,0,0,30,0,0,0,0,0,0,3,3,Jim Joyce,"Y.Ventura (4-72-W), K.Herrera (0-H), W.Davis (0-Sv)"
62,63,63,Jun 13,,CLE,"W,2-1",9.0,4,1,1,0,5,4,1,1,3.98,35,121,76,0.0,0.0,0,0,29,1,0,0,0,0,1,3,3,Eric Cooper,"E.Volquez (4-72-W), K.Herrera (0-H), W.Davis (0-Sv)"
63,64,64,Jun 14,,CLE,"W,3-2",9.0,9,2,2,0,6,6,1,0,3.95,38,166,97,4.0,1.0,3,1,32,1,0,0,0,0,0,2,3,Jim Wolf,"C.Young (8-45), D.Gee (13), J.Soria (2-W)"
64,65,65,Jun 15,,CLE,"W,9-4",9.0,5,4,4,0,2,8,2,1,3.95,35,138,94,0.0,0.0,0,0,32,0,0,0,0,0,1,1,3,Ramon De Jesus,"I.Kennedy (4-52-W), L.Hochevar (4), C.Wang (7)"
65,66,66,Jun 16,,DET,"L,4-10",9.0,13,10,10,0,3,7,6,0,4.04,43,159,100,0.0,0.0,0,0,39,0,0,0,0,1,0,0,5,Angel Hernandez,"D.Duffy (4-49), J.Soria (1-H), L.Hochevar (0-BL), P.Moylan (8), C.Wang (0)"
66,67,67,Jun 17,,DET,"W,10-3",9.0,10,3,3,0,0,6,2,0,4.03,36,151,101,2.0,0.0,0,0,36,0,0,0,0,0,1,2,3,Will Little,"Y.Ventura (4-66-W), K.Herrera (3-H), D.Gee (2)"
67,68,68,Jun 18,,DET,"W,16-5",9.0,10,5,5,0,1,8,1,1,4.04,37,122,88,1.0,0.0,1,0,34,2,0,0,0,1,0,2,4,Ted Barrett,"E.Volquez (4-43-W), L.Hochevar (1-H), J.Soria (1), W.Davis (4)"
68,69,69,Jun 19,,DET,"W,2-1",13.0,5,1,1,0,2,12,1,0,3.97,44,177,113,0.0,0.0,1,1,42,0,0,0,0,0,0,0,6,Gabe Morales,"C.Young (4-68), J.Soria (0), K.Herrera (1), W.Davis (0), P.Moylan (2), C.Wang (2-W)"
69,70,70,Jun 21,@,NYM,"L,1-2",8.0,6,2,2,0,2,6,2,1,3.95,33,135,80,0.0,0.0,0,0,30,1,0,0,0,0,0,0,4,Bill Welke,"I.Kennedy (5-47-L), D.Gee (3), L.Hochevar (2), K.Herrera (1)"
70,71,71,Jun 22,@,NYM,"L,3-4",8.0,6,4,4,0,4,12,2,0,3.95,33,161,99,1.0,0.0,0,0,29,1,0,0,0,0,0,1,4,John Hirschbeck,"D.Duffy (5-48), J.Soria (2-L), B.Flynn (31), K.Herrera (0)"
71,72,72,Jun 24,,HOU,"L,4-13",9.0,14,13,12,1,7,7,2,0,4.07,50,172,101,3.0,3.0,0,0,43,1,1,0,0,0,3,1,3,Joe West,"E.Volquez (5--12-L), D.Gee (2), B.Flynn (1)"
72,73,73,Jun 25,,HOU,"L,5-13",9.0,16,13,13,0,6,7,3,0,4.19,48,179,110,4.0,1.0,0,0,41,7,0,0,0,1,0,0,4,Mark Ripperger,"C.Young (5-13-L), P.Moylan (5), C.Wang (5), D.Butera (99)"
73,74,74,Jun 26,,HOU,"W,6-1",9.0,4,1,1,0,1,13,1,0,4.15,31,123,81,0.0,0.0,0,1,30,0,0,0,0,0,0,0,3,Kerwin Danley,"I.Kennedy (4-77-W), K.Herrera (3), W.Davis (6)"
74,75,75,Jun 27,,STL,"W,6-2",9.0,6,2,2,0,0,8,1,0,4.12,31,111,77,0.0,0.0,0,1,31,3,0,0,0,0,0,0,2,Jordan Baker,"D.Duffy (4-70-W), J.Soria (4)"
75,76,76,Jun 28,,STL,"L,4-8",9.0,9,8,7,1,5,6,1,1,4.16,42,150,92,2.0,2.0,1,0,35,3,0,0,0,1,1,1,3,Tim Timmons,"Y.Ventura (10-27-L), B.Flynn (3), P.Moylan (2)"
76,77,77,Jun 29,@,STL,"W,3-2",12.0,10,2,2,0,4,7,1,0,4.11,50,195,118,1.0,0.0,0,0,46,0,0,0,0,0,0,0,6,Ryan Blakney,"E.Volquez (4-65), L.Hochevar (7), K.Herrera (2-H), W.Davis (2-BSv), J.Soria (1-BSv), C.Wang (3-W)"
77,78,78,Jun 30,@,STL,"W,4-2",9.0,3,2,2,0,7,12,2,0,4.08,36,165,94,0.0,0.0,0,0,29,0,0,0,0,0,0,0,5,Mike Everitt,"C.Young (4-55), D.Gee (5-W), L.Hochevar (0-H), K.Herrera (0-H), W.Davis (0-Sv)"
78,79,79,Jul 1,@,PHI,"L,3-4",8.0,12,4,4,0,3,11,1,0,4.09,37,149,93,0.0,0.0,2,1,34,3,0,0,0,0,0,0,3,Phil Cuzzi,"I.Kennedy (4-48-L), C.Wang (1), B.Flynn (2)"
79,80,80,Jul 2,@,PHI,"W,6-2",9.0,7,2,2,0,0,9,0,2,4.06,36,114,81,1.0,0.0,0,0,34,0,1,0,0,0,0,0,2,Dan Bellino,"D.Duffy (4-70-W), J.Soria (2)"
80,81,81,Jul 3,@,PHI,"L,2-7",8.0,11,7,7,0,1,4,3,0,4.11,35,122,78,0.0,0.0,0,0,34,0,0,0,0,0,0,0,3,Toby Basner,"Y.Ventura (4-35-L), D.Gee (2), B.Flynn (1)"
81,82,82,Jul 4,@,TOR,"L,2-6",8.0,6,6,6,0,5,5,0,1,4.13,34,128,79,3.0,3.0,0,0,27,0,0,0,1,0,0,1,3,Larry Vanover,"E.Volquez (4-50-L), L.Hochevar (3), P.Moylan (5)"
82,83,83,Jul 5,@,TOR,"L,3-8",8.0,13,8,8,0,2,11,4,0,4.19,37,148,98,0.0,0.0,0,2,34,2,0,0,0,1,1,0,4,David Rackley,"C.Young (4-23-L), C.Wang (3), B.Pounders (99), P.Moylan (0)"
83,84,84,Jul 6,@,TOR,"L,2-4",8.0,8,4,4,0,1,16,1,0,4.19,33,138,89,0.0,0.0,0,0,32,3,0,0,0,0,0,0,3,Chris Guccione,"I.Kennedy (4-65), L.Hochevar (1), K.Herrera (5-L)"
84,85,85,Jul 7,,SEA,"W,4-3",9.0,9,3,3,0,2,10,1,0,4.18,37,153,103,1.0,0.0,0,1,33,4,0,0,1,1,0,0,4,Jim Reynolds,"D.Duffy (4-57), P.Moylan (1), J.Soria (4), B.Pounders (1-W)"
85,86,86,Jul 8,,SEA,"L,2-3",9.0,7,3,3,0,1,8,0,0,4.16,34,123,71,0.0,0.0,0,0,32,2,0,0,0,1,0,1,2,Manny Gonzalez,"Y.Ventura (4-57-L), B.Flynn (4)"
86,87,87,Jul 9,,SEA,"W,5-3",9.0,8,3,3,0,3,4,1,0,4.15,36,147,103,0.0,0.0,0,1,33,2,0,0,0,0,0,0,4,CB Bucknor,"E.Volquez (4-50-W), L.Hochevar (2-H), J.Soria (1-H), K.Herrera (2-Sv)"
87,88,88,Jul 10,,SEA,"L,5-8",9.0,14,8,7,1,3,11,2,1,4.18,44,181,115,2.0,1.0,0,0,40,0,0,0,0,0,0,2,5,Fieldin Culbreth,"D.Gee (6-43-L), B.Flynn (1), B.Pounders (2), C.Wang (4), C.Young (4)"
88,89,89,Jul 15,@,DET,"L,2-4",8.0,8,4,4,0,3,5,2,0,4.19,35,153,97,3.0,2.0,0,1,32,1,0,0,0,0,1,0,4,Greg Gibson,"I.Kennedy (8-57), L.Hochevar (5-BL), J.Soria (5), B.Flynn (4)"
89,90,90,Jul 16,@,DET,"W,8-4",9.0,7,4,4,0,1,8,1,1,4.18,34,135,91,2.0,0.0,0,0,32,1,0,0,0,0,0,2,3,Vic Carapazza,"D.Duffy (8-51-W), P.Moylan (8-H), W.Davis (15)"
90,91,91,Jul 17,@,DET,"L,2-4",8.0,11,4,4,0,1,7,1,0,4.19,35,125,84,0.0,0.0,1,0,34,2,1,0,0,0,1,2,3,D.J. Reyburn,"Y.Ventura (8-58), K.Herrera (7), J.Soria (1-L)"
91,92,92,Jul 18,,CLE,"W,7-3",9.0,7,3,3,0,4,6,1,0,4.17,36,141,91,2.0,0.0,0,0,32,2,0,0,0,0,0,2,4,Jeff Nelson,"E.Volquez (8-64), L.Hochevar (2-W), C.Young (7), W.Davis (1-Sv)"
92,93,93,Jul 19,,CLE,"L,3-7",9.0,12,7,7,0,2,6,2,0,4.2,40,138,95,3.0,0.0,1,0,36,1,0,0,1,1,0,2,3,Doug Eddings,"B.Flynn (3-37-L), D.Gee (8), C.Wang (8)"
93,94,94,Jul 20,,CLE,"L,4-11",9.0,10,11,11,0,7,12,5,2,4.28,46,206,122,2.0,0.0,0,0,37,1,0,0,0,0,0,0,5,Ryan Blakney,"I.Kennedy (4-30-L), P.Moylan (3), C.Young (1), C.Wang (0), K.Herrera (2)"
94,95,95,Jul 22,,TEX,"W,3-1",9.0,5,1,1,0,2,5,1,1,4.24,34,133,84,2.0,0.0,0,0,31,0,0,0,0,0,0,1,4,Adrian Johnson,"D.Duffy (5-64-W), L.Hochevar (3-H), K.Herrera (1-H), W.Davis (3-Sv)"
95,96,96,Jul 23,,TEX,"L,4-7",9.0,8,7,7,0,6,8,2,0,4.27,40,153,92,0.0,0.0,0,0,33,2,0,0,1,0,0,0,4,Chad Fairchild,"Y.Ventura (5-50-L), J.Soria (5), B.Flynn (3), C.Wang (2)"
96,97,97,Jul 24,,TEX,"L,1-2",9.0,11,2,2,0,3,7,1,0,4.25,38,140,89,0.0,0.0,1,0,32,1,0,0,3,0,0,2,4,Eric Cooper,"E.Volquez (5-54), L.Hochevar (1-L), K.Herrera (1), W.Davis (1)"
97,98,98,Jul 25,,LAA,"L,2-6",9.0,9,6,6,0,5,5,0,1,4.27,41,162,94,1.0,0.0,0,0,33,1,0,0,1,1,1,2,4,Adam Hamari,"I.Kennedy (4-39-L), P.Moylan (4), B.Flynn (1), C.Wang (1)"
98,99,99,Jul 26,,LAA,"L,0-13",9.0,22,13,13,0,4,4,1,1,4.36,54,190,123,6.0,3.0,1,0,48,6,0,0,0,1,1,0,4,Paul Nauert,"D.Gee (6-26-L), C.Young (5), C.Wang (0), D.Butera (30)"
99,100,100,Jul 27,,LAA,"W,7-5",9.0,11,5,5,0,6,9,0,0,4.36,43,157,100,1.0,1.0,0,0,36,4,0,0,1,0,0,1,4,Phil Cuzzi,"D.Duffy (4-49), J.Soria (3-W), K.Herrera (2-H), W.Davis (2)"
100,101,101,Jul 28,@,TEX,"L,2-3",8.0,4,3,3,0,1,6,3,0,4.35,28,113,72,,,0,1,27,0,0,0,0,0,0,0,1,Jerry Meals,Y.Ventura (4-67-L)
101,102,102,Jul 29,@,TEX,"L,3-8",8.0,12,8,7,1,2,6,3,1,4.39,37,131,84,1.0,1.0,1,0,34,4,0,0,0,0,1,2,3,Ron Kulpa,"E.Volquez (4-35-L), P.Moylan (3), B.Flynn (3)"
