,Rk,Gtm,Date,Unnamed: 3,Opp,Rslt,IP,H,R,ER,UER,BB,SO,HR,HBP,ERA,BF,Pit,Str,IR,IS,SB,CS,AB,2B,3B,IBB,SH,SF,ROE,GDP,#,Umpire,Pitchers Used (Rest-GameScore-Dec)
15,16,16,Apr 21,,NYY,"W,7-5",9.0,9,5,4,1,3,9,0,0,2.89,39,139,92,2.0,0.0,1,0,36,3,0,0,0,0,0,1,4,Bob Davidson,"J.Beckett (4-43-W), H.Okajima (0-H), M.Timlin (1-H), J.Papelbon (1-Sv)"
16,17,17,Apr 22,,NYY,"W,7-6",9.0,9,6,6,0,3,8,1,2,3.08,40,145,97,4.0,1.0,0,0,35,2,0,0,0,0,0,1,4,Sam Holbrook,"D.Matsuzaka (4-43-W), H.Okajima (0-H), B.Donnelly (3-H), J.Papelbon (0-Sv)"
17,18,18,Apr 23,,TOR,"L,3-7",9.0,14,7,6,1,3,5,2,0,3.25,43,135,98,1.0,1.0,1,0,38,5,1,1,1,1,1,1,4,Ron Kulpa,"T.Wakefield (4-45-L), J.Pineiro (3), J.Romero (2), M.Timlin (1)"
18,19,19,Apr 24,,TOR,"L,3-10",9.0,15,10,6,4,1,3,1,1,3.4,44,152,102,1.0,0.0,1,0,42,2,0,0,0,0,2,2,4,Dale Scott,"J.Tavarez (4-27-L), K.Snyder (3), J.Pineiro (0), M.Timlin (0)"
19,20,20,Apr 25,@,BAL,"W,6-1",9.0,5,1,1,0,2,6,1,0,3.27,34,113,76,0.0,0.0,1,0,31,1,0,0,0,0,0,1,3,Angel Hernandez,"C.Schilling (4-64-W), H.Okajima (2-H), B.Donnelly (2)"
20,21,21,Apr 26,@,BAL,"W,5-2",9.0,8,2,2,0,1,4,0,0,3.21,36,113,82,0.0,0.0,1,0,35,5,0,0,0,0,0,0,2,Ted Barrett,"J.Beckett (4-61-W), J.Papelbon (3-Sv)"
21,22,22,Apr 27,@,NYY,"W,11-4",9.0,7,4,4,0,5,10,0,0,3.25,39,157,98,0.0,0.0,0,0,34,0,0,0,0,0,1,1,4,Brian Runge,"D.Matsuzaka (4-49-W), M.Timlin (2-H), H.Okajima (1-H), J.Pineiro (2)"
22,23,23,Apr 28,@,NYY,"L,1-3",8.0,7,3,3,0,8,5,1,0,3.25,39,167,96,1.0,0.0,2,1,31,1,0,0,0,0,2,1,4,Bruce Froemming,"T.Wakefield (4-43-L), B.Donnelly (2), J.Romero (4), K.Snyder (3)"
23,24,24,Apr 29,@,NYY,"W,7-4",9.0,7,4,4,0,2,8,2,0,3.28,35,139,86,1.0,0.0,0,0,33,1,0,0,0,0,1,2,4,Rob Drake,"J.Tavarez (4-49-W), H.Okajima (1-H), M.Timlin (1), J.Papelbon (2-Sv)"
24,25,25,May 1,,OAK,"L,4-5",10.0,13,5,5,0,1,10,2,0,3.34,44,172,118,0.0,0.0,0,0,42,4,0,0,0,1,0,0,4,Charlie Reliford,"C.Schilling (5-60), H.Okajima (1-H), J.Papelbon (1-BSv), B.Donnelly (2-L)"
25,26,26,May 2,,OAK,"W,6-4",9.0,8,4,4,0,3,9,0,0,3.37,37,142,91,0.0,0.0,0,0,34,1,0,0,0,0,0,1,3,Larry Vanover,"J.Beckett (5-58-W), H.Okajima (0-H), M.Timlin (2-Sv)"
26,27,27,May 3,,SEA,"W,8-7",9.0,6,7,7,0,8,2,0,1,3.5,41,164,95,3.0,0.0,1,0,32,1,0,0,0,0,1,1,4,Greg Gibson,"D.Matsuzaka (5-25), K.Snyder (4), B.Donnelly (1-W), J.Romero (4-Sv)"
27,28,28,May 4,@,MIN,"W,2-0",9.0,4,0,0,0,3,3,0,1,3.38,34,137,82,1.0,0.0,1,1,30,2,0,0,0,0,0,0,4,Jeff Nelson,"T.Wakefield (5-70-W), J.Romero (0-H), B.Donnelly (0-H), J.Papelbon (2-Sv)"
28,29,29,May 5,@,MIN,"L,1-2",8.0,4,2,2,0,3,7,0,0,3.34,30,115,77,0.0,0.0,0,0,27,1,0,1,0,0,0,1,2,Jim Wolf,"J.Tavarez (5-60-L), J.Pineiro (7)"
29,30,30,May 6,@,MIN,"W,4-3",9.0,10,3,3,0,2,8,0,0,3.33,38,133,94,2.0,1.0,1,0,36,0,0,0,0,0,0,0,3,Tim Tschida,"C.Schilling (4-51-W), H.Okajima (3-H), J.Papelbon (1-Sv)"
30,31,31,May 8,@,TOR,"W,9-2",9.0,6,2,2,0,4,7,1,0,3.28,36,135,84,3.0,0.0,0,0,32,2,0,0,0,0,0,1,4,Brian Gorman,"J.Beckett (5-67-W), D.Hansack (99), J.Romero (3), K.Snyder (4)"
31,32,32,May 9,@,TOR,"W,9-3",9.0,8,3,3,0,3,11,2,0,3.28,38,136,89,0.0,0.0,0,0,35,2,0,0,0,0,0,0,3,Gerry Davis,"D.Matsuzaka (5-68-W), B.Donnelly (4), J.Pineiro (3)"
32,33,33,May 10,@,TOR,"W,8-0",9.0,5,0,0,0,1,7,0,0,3.17,31,127,76,0.0,0.0,0,0,30,0,0,0,0,0,0,1,3,Mike Everitt,"T.Wakefield (5-75-W), H.Okajima (3), J.Romero (1)"
33,34,34,May 11,,BAL,"L,3-6",9.0,13,6,5,1,1,5,0,0,3.23,40,134,88,0.0,0.0,0,0,38,5,0,1,0,1,1,2,4,Jim Reynolds,"J.Tavarez (5-31-L), J.Lopez (32), K.Snyder (2), J.Romero (0)"
34,35,35,May 12,,BAL,"W,13-4",9.0,13,4,4,0,2,7,0,1,3.25,41,146,104,5.0,1.0,1,0,38,3,0,0,0,0,0,2,5,Chris Guccione,"C.Schilling (5-36), J.Lopez (0-BW), B.Donnelly (2), H.Okajima (1-H), J.Papelbon (5)"
35,36,36,May 13,,BAL,"W,6-5",9.0,8,5,4,1,8,9,0,1,3.27,41,176,107,2.0,0.0,2,0,32,1,0,0,0,0,0,2,5,Gary Cederstrom,"J.Beckett (4-55), K.Snyder (1), J.Lopez (0), J.Pineiro (3), J.Romero (1-W)"
36,37,37,May 14,,DET,"W,7-1",9.0,6,1,1,0,0,5,1,0,3.21,33,124,86,,,0,0,33,1,0,0,0,0,0,0,1,Rob Drake,D.Matsuzaka (4-76-W)
37,38,38,May 15,,DET,"L,2-7",9.0,12,7,7,0,2,7,2,0,3.31,40,152,100,2.0,1.0,1,0,38,1,0,0,0,0,0,0,3,Gary Darling,"T.Wakefield (4-42-L), B.Donnelly (2), K.Snyder (1)"
38,39,39,May 17(1),,DET,"W,2-1",9.0,4,1,1,0,4,6,0,0,3.25,34,129,80,0.0,0.0,0,0,30,0,0,0,0,0,0,1,3,Jerry Meals,"J.Tavarez (5-64-W), H.Okajima (4-H), J.Papelbon (4-Sv)"
39,40,40,May 17(2),,DET,"W,4-2",9.0,9,2,2,0,4,8,1,1,3.22,40,150,95,1.0,0.0,0,0,35,7,0,0,0,0,0,1,4,Bruce Dreckman,"C.Schilling (4-50), B.Donnelly (1-W), J.Lopez (3-H), H.Okajima (-1-Sv)"
40,41,41,May 19(1),,ATL,"W,13-3",9.0,10,3,3,0,0,6,1,0,3.21,34,114,80,0.0,0.0,0,0,34,1,0,0,0,0,0,2,2,Mike Reilly,"D.Matsuzaka (4-58-W), K.Snyder (3)"
41,42,42,May 19(2),,ATL,"L,0-14",9.0,18,14,13,1,4,5,3,0,3.45,50,180,112,0.0,0.0,0,0,46,8,1,0,0,0,1,0,5,Jeff Kellogg,"D.Hansack (10-37-L), J.Pineiro (5), J.Lopez (1), J.Romero (5), B.Donnelly (1)"
42,43,43,May 20,,ATL,"W,6-3",9.0,13,3,3,0,3,12,0,0,3.44,42,180,114,5.0,2.0,1,0,39,1,0,0,0,0,0,1,6,Chad Fairchild,"K.Gabbard (99-53-W), B.Donnelly (0), J.Lopez (0-H), K.Snyder (0), H.Okajima (2), J.Papelbon (2)"
43,44,44,May 21,@,NYY,"L,2-6",8.0,9,6,6,0,8,2,2,1,3.51,40,168,87,0.0,0.0,4,1,31,1,1,0,0,0,0,1,4,Ed Rapuano,"T.Wakefield (5-22-L), J.Romero (1), M.Delcarmen (99), J.Pineiro (1)"
44,45,45,May 22,@,NYY,"W,7-3",9.0,4,3,3,0,8,6,0,0,3.5,38,178,98,0.0,0.0,0,0,30,1,0,0,0,0,0,1,4,Ed Hickox,"J.Tavarez (4-53-W), J.Lopez (1-H), H.Okajima (1), J.Papelbon (1)"
45,46,46,May 23,@,NYY,"L,3-8",8.0,16,8,7,1,0,4,2,0,3.58,38,127,85,0.0,0.0,0,0,38,3,1,0,0,0,0,1,3,CB Bucknor,"C.Schilling (5-29-L), B.Donnelly (2), J.Pineiro (1)"
46,47,47,May 25,@,TEX,"W,10-6",9.0,8,6,6,0,4,9,2,0,3.63,37,149,88,2.0,1.0,2,0,33,2,1,0,0,0,0,2,6,Larry Young,"D.Matsuzaka (5-36-W), K.Snyder (4), J.Lopez (2), B.Donnelly (1), H.Okajima (2), J.Papelbon (2)"
47,48,48,May 26,@,TEX,"W,7-4",9.0,6,4,4,0,2,5,0,1,3.64,35,127,82,1.0,0.0,0,1,31,2,0,0,0,1,1,1,4,Angel Hernandez,"T.Wakefield (4-54-W), J.Lopez (0), B.Donnelly (0-H), J.Papelbon (0-Sv)"
48,49,49,May 27,@,TEX,"W,6-5",9.0,9,5,5,0,2,9,1,1,3.67,40,150,106,4.0,0.0,0,0,37,1,0,0,0,0,1,0,4,Ted Barrett,"J.Tavarez (4-46), J.Romero (5), J.Pineiro (3-W), H.Okajima (1-Sv)"
49,50,50,May 28,,CLE,"W,5-3",9.0,9,3,3,0,3,13,0,1,3.66,39,159,102,4.0,1.0,1,0,34,2,0,0,0,1,0,1,5,Rick Reed,"C.Schilling (4-71-W), J.Romero (0), J.Lopez (1-H), B.Donnelly (1-H), J.Papelbon (1-Sv)"
50,51,51,May 29,,CLE,"W,4-2",9.0,4,2,2,0,2,9,0,1,3.62,32,127,78,2.0,0.0,0,0,29,0,1,0,0,0,0,1,4,Chuck Meriwether,"J.Beckett (15-69-W), B.Donnelly (0-H), J.Lopez (0-H), H.Okajima (1-Sv)"
51,52,52,May 30,,CLE,"L,4-8",9.0,18,8,8,0,2,7,2,1,3.71,46,166,112,0.0,0.0,2,0,43,6,0,0,0,0,0,1,4,Alfonso Marquez,"D.Matsuzaka (4-25-L), K.Snyder (4), J.Romero (1), J.Pineiro (2)"
52,53,53,Jun 1,,NYY,"L,5-9",9.0,11,9,9,0,8,5,1,3,3.81,45,180,99,5.0,2.0,0,1,34,5,0,0,0,0,1,2,5,Brian O'Nora,"T.Wakefield (5-15-L), K.Snyder (1), J.Romero (1), J.Pineiro (1), J.Lopez (2)"
53,54,54,Jun 2,,NYY,"W,11-6",9.0,12,6,6,0,3,5,3,0,3.85,39,145,88,1.0,0.0,0,0,36,2,0,0,0,0,0,3,5,Phil Cuzzi,"C.Schilling (4-34), J.Lopez (0), J.Pineiro (0), H.Okajima (3-W), J.Papelbon (4)"
54,55,55,Jun 3,,NYY,"L,5-6",9.0,12,6,6,0,3,8,1,0,3.89,41,171,111,5.0,0.0,0,0,38,2,1,0,0,0,0,1,5,Chris Guccione,"J.Beckett (4-43), J.Lopez (0), B.Donnelly (4-H), H.Okajima (0-BSv), J.Papelbon (0-L)"
55,56,56,Jun 4,@,OAK,"L,4-5",10.2,11,5,4,1,7,6,2,0,3.88,50,197,116,5.0,0.0,1,0,42,2,1,0,0,1,2,2,5,Dale Scott,"J.Tavarez (7-40), B.Donnelly (0), J.Pineiro (1), J.Romero (2), K.Snyder (2-L)"
56,57,57,Jun 5,@,OAK,"L,0-2",8.0,8,2,2,0,3,10,1,1,3.85,35,159,95,0.0,0.0,1,1,31,1,0,0,0,0,0,0,2,Paul Emmel,"D.Matsuzaka (5-61-L), J.Lopez (1)"
57,58,58,Jun 6,@,OAK,"L,2-3",8.0,8,3,3,0,2,8,0,1,3.85,35,127,88,2.0,0.0,4,0,32,3,0,0,0,0,0,0,2,Dan Iassogna,"T.Wakefield (4-54-L), H.Okajima (2)"
58,59,59,Jun 7,@,OAK,"W,1-0",9.0,1,0,0,0,0,4,0,0,3.78,29,100,71,,,0,0,29,0,0,0,0,0,1,0,1,Ron Kulpa,C.Schilling (4-89-W)
59,60,60,Jun 8,@,ARI,"W,10-3",9.0,5,3,2,1,0,8,1,0,3.75,32,102,70,0.0,0.0,0,0,31,1,0,0,1,0,0,0,2,Mike Reilly,"J.Beckett (4-70-W), J.Pineiro (3)"
60,61,61,Jun 9,@,ARI,"W,4-3",10.0,7,3,3,0,2,9,1,1,3.73,41,162,104,0.0,0.0,0,0,37,2,0,0,1,0,1,0,4,Jeff Kellogg,"J.Tavarez (4-52), B.Donnelly (4), H.Okajima (2-W), J.Papelbon (5-Sv)"
61,62,62,Jun 10,@,ARI,"L,1-5",8.0,7,5,2,3,6,10,0,0,3.71,39,159,101,3.0,2.0,2,0,32,2,0,0,1,0,2,0,4,Chris Guccione,"D.Matsuzaka (4-61-L), B.Donnelly (0), J.Lopez (4), M.Timlin (38)"
62,63,63,Jun 12,,COL,"W,2-1",9.0,4,1,1,0,1,5,0,0,3.67,31,117,77,0.0,0.0,0,0,30,2,0,0,0,0,0,1,2,Bruce Froemming,"T.Wakefield (5-72-W), J.Papelbon (2-Sv)"
63,64,64,Jun 13,,COL,"L,2-12",9.0,14,12,11,1,4,9,1,0,3.78,45,171,112,3.0,3.0,0,0,40,4,0,1,1,0,0,0,5,Mike Winters,"C.Schilling (5-31-L), K.Snyder (8), J.Lopez (2), J.Pineiro (4), M.Timlin (2)"
64,65,65,Jun 14,,COL,"L,1-7",9.0,12,7,7,0,2,6,2,0,3.83,41,156,100,0.0,0.0,0,0,38,3,0,0,1,0,0,0,4,James Hoye,"J.Beckett (5-23-L), K.Snyder (0), M.Timlin (0), J.Lopez (0)"
65,66,66,Jun 15,,SFG,"W,10-2",9.0,8,2,2,0,2,3,0,0,3.8,36,125,75,0.0,0.0,0,0,34,3,0,1,0,0,0,1,3,Tony Randazzo,"J.Tavarez (5-58-W), H.Okajima (5), J.Pineiro (1)"
66,67,67,Jun 16,,SFG,"W,1-0",9.0,4,0,0,0,4,9,0,1,3.75,36,147,87,0.0,0.0,0,0,31,1,0,1,0,0,0,0,3,Charlie Reliford,"D.Matsuzaka (5-76-W), H.Okajima (0-H), J.Papelbon (3-Sv)"
67,68,68,Jun 17,,SFG,"W,9-5",9.0,9,5,5,0,4,4,2,0,3.77,39,144,89,7.0,0.0,2,0,35,2,1,0,0,0,0,1,5,Greg Gibson,"T.Wakefield (4-35-W), M.Delcarmen (26-H), J.Lopez (2), J.Pineiro (1-H), H.Okajima (0)"
68,69,69,Jun 18,@,ATL,"L,4-9",8.0,15,9,8,1,2,3,2,0,3.83,40,142,97,2.0,1.0,0,1,36,2,0,1,1,1,1,0,5,Hunter Wendelstedt,"C.Schilling (4-17-L), K.Snyder (3), J.Lopez (0), M.Timlin (3), M.Delcarmen (0)"
69,70,70,Jun 19,@,ATL,"W,4-0",9.0,5,0,0,0,3,4,0,0,3.78,34,130,76,1.0,0.0,0,0,31,1,0,0,0,0,0,1,4,Randy Marsh,"J.Beckett (4-65-W), K.Snyder (0), H.Okajima (1), J.Papelbon (2)"
70,71,71,Jun 20,@,ATL,"W,11-0",9.0,5,0,0,0,1,6,0,0,3.72,31,117,68,0.0,0.0,0,0,30,0,0,0,0,0,0,2,3,Bob Davidson,"J.Tavarez (4-74-W), J.Pineiro (2), M.Timlin (1)"
71,72,72,Jun 22,@,SDP,"W,2-1",9.0,7,1,1,0,5,13,0,0,3.69,39,172,112,1.0,0.0,1,0,34,0,0,0,0,0,0,0,5,Brian Knight,"D.Matsuzaka (5-62-W), J.Lopez (3-H), M.Delcarmen (3-H), H.Okajima (2-H), J.Papelbon (2-Sv)"
72,73,73,Jun 23,@,SDP,"L,1-6",8.0,11,6,6,0,0,5,3,0,3.72,34,106,78,0.0,0.0,1,0,33,3,0,0,1,0,0,1,3,Doug Eddings,"T.Wakefield (5-32-L), M.Timlin (2), K.Snyder (3)"
73,74,74,Jun 24,@,SDP,"W,4-2",9.0,6,2,2,0,1,10,0,1,3.7,35,130,87,0.0,0.0,0,0,32,3,0,0,1,0,0,0,2,Dana DeMuth,"J.Beckett (4-69-W), J.Papelbon (1-Sv)"
74,75,75,Jun 25,@,SEA,"L,4-9",8.0,10,9,6,3,6,2,2,0,3.74,40,156,90,3.0,2.0,1,0,33,2,0,0,1,0,1,1,4,Jim Reynolds,"J.Tavarez (4-31-L), K.Snyder (1), M.Timlin (1), J.Lopez (2)"
75,76,76,Jun 26,@,SEA,"L,7-8",8.0,12,8,8,0,8,4,2,2,3.8,43,163,89,5.0,0.0,0,1,31,1,0,1,1,1,0,2,5,Gary Cederstrom,"K.Gabbard (36-28), M.Delcarmen (3), J.Lopez (0-L), M.Timlin (0), H.Okajima (3)"
76,77,77,Jun 27,@,SEA,"L,1-2",10.1,6,2,2,0,2,10,0,0,3.77,38,149,103,2.0,0.0,1,0,35,2,0,0,1,0,0,1,4,Brian Knight,"D.Matsuzaka (4-79), H.Okajima (0), J.Papelbon (2), J.Pineiro (6-L)"
77,78,78,Jun 29,,TEX,"W,2-1",9.0,8,1,1,0,5,8,0,1,3.73,39,151,93,2.0,0.0,4,0,31,3,0,0,1,1,0,2,4,Andy Fletcher,"T.Wakefield (5-56-W), M.Delcarmen (2-H), H.Okajima (1-H), J.Papelbon (1-Sv)"
78,79,79,Jun 30,,TEX,"L,4-5",9.0,11,5,5,0,1,9,1,0,3.75,39,144,99,0.0,0.0,0,0,38,3,0,0,0,0,0,0,4,Mike Reilly,"J.Beckett (5-31-L), J.Lopez (3), K.Snyder (4), M.Timlin (3)"
79,80,80,Jul 1,,TEX,"L,1-2",9.0,9,2,1,1,3,4,0,0,3.71,39,141,86,2.0,0.0,0,0,35,2,0,0,1,0,2,2,4,Jeff Kellogg,"J.Tavarez (5-48-L), J.Lopez (0), M.Delcarmen (1), H.Okajima (1)"
80,81,81,Jul 2,,TEX,"W,7-3",9.0,5,3,3,0,4,6,1,1,3.71,36,155,89,2.0,0.0,0,1,31,2,0,0,0,0,0,0,5,Brian Gorman,"K.Gabbard (5-52-W), M.Timlin (1), J.Lopez (0), K.Snyder (1), H.Okajima (0)"
81,82,82,Jul 3,,TBD,"W,4-1",9.0,5,1,1,0,1,10,1,1,3.67,32,136,93,0.0,0.0,1,1,30,1,0,0,0,0,0,1,2,Paul Nauert,"D.Matsuzaka (5-82-W), J.Papelbon (3)"
82,83,83,Jul 4,,TBD,"W,7-5",9.0,9,5,5,0,3,8,1,0,3.69,39,131,83,4.0,3.0,1,0,36,2,0,0,0,0,0,0,4,Chad Fairchild,"T.Wakefield (4-43-W), J.Lopez (1), M.Delcarmen (2-H), J.Papelbon (0-Sv)"
83,84,84,Jul 5,,TBD,"W,15-4",9.0,11,4,4,0,3,10,0,1,3.69,41,150,101,0.0,0.0,1,0,37,3,0,0,0,0,0,1,3,Gerry Davis,"J.Beckett (4-50-W), K.Snyder (2), M.Timlin (2)"
84,85,85,Jul 6,@,DET,"L,2-9",8.0,15,9,9,0,2,5,2,2,3.76,41,127,77,0.0,0.0,0,0,36,2,0,1,0,1,0,1,4,Jim Joyce,"J.Tavarez (4-15-L), J.Lopez (1), M.Delcarmen (1), K.Snyder (0)"
85,86,86,Jul 7,@,DET,"L,2-3",12.2,7,3,3,0,6,7,0,1,3.73,51,196,112,1.0,0.0,2,0,43,1,0,1,1,0,0,0,6,Mike Everitt,"K.Gabbard (4-60), M.Delcarmen (0), H.Okajima (4), M.Timlin (1), J.Lopez (0), J.Papelbon (2-L)"
86,87,87,Jul 8,@,DET,"L,5-6",8.0,10,6,6,0,2,5,3,0,3.76,34,123,77,0.0,0.0,0,2,32,3,0,0,0,0,0,0,3,Jim Wolf,"D.Matsuzaka (4-26-L), M.Timlin (0), J.Lopez (0)"
87,88,88,Jul 12,,TOR,"W,7-4",9.0,12,4,4,0,0,6,2,0,3.77,37,144,105,0.0,0.0,0,0,35,2,0,0,0,2,0,0,4,Laz Diaz,"T.Wakefield (7-40-W), M.Delcarmen (4-H), H.Okajima (4-H), J.Papelbon (4-Sv)"
88,89,89,Jul 13,,TOR,"L,5-6",9.0,12,6,6,0,5,6,0,1,3.79,42,191,117,4.0,0.0,0,0,36,5,0,0,0,0,0,1,5,John Hirschbeck,"J.Tavarez (6-28), K.Snyder (6-L), M.Timlin (4), J.Pineiro (15), J.Lopez (4)"
89,90,90,Jul 14,,TOR,"W,9-4",9.0,11,4,4,0,2,7,2,0,3.79,38,147,96,0.0,0.0,0,0,36,4,0,0,0,0,0,1,3,Wally Bell,"D.Matsuzaka (5-38-W), M.Delcarmen (1), H.Okajima (1)"
90,91,91,Jul 15,,TOR,"L,1-2",9.0,8,2,2,0,2,8,0,0,3.77,37,127,83,0.0,0.0,0,1,35,3,0,0,0,0,1,0,2,Bill Welke,"J.Beckett (9-66-L), M.Timlin (1)"
91,92,92,Jul 16,,KCR,"W,4-0",9.0,3,0,0,0,1,8,0,2,3.73,30,107,71,,,0,0,27,0,0,0,0,0,0,3,1,Charlie Reliford,K.Gabbard (8-88-W)
92,93,93,Jul 17,,KCR,"L,3-9",9.0,13,9,9,0,2,2,0,0,3.79,40,135,88,1.0,1.0,1,1,38,6,0,1,0,0,0,0,4,Greg Gibson,"T.Wakefield (4-32-L), J.Lopez (3), J.Pineiro (3), K.Snyder (3)"
93,94,94,Jul 18,,KCR,"L,5-6",9.0,9,6,4,2,1,8,0,0,3.79,36,124,80,1.0,0.0,0,2,34,2,0,0,0,1,1,0,4,Larry Vanover,"J.Tavarez (4-29-L), M.Timlin (2), M.Delcarmen (3), J.Papelbon (5)"
94,95,95,Jul 19,,CHW,"L,2-4",9.0,6,4,4,0,7,11,1,0,3.79,40,182,112,2.0,0.0,1,0,33,0,0,0,0,0,0,0,5,Tim McClelland,"D.Matsuzaka (4-51-L), M.Delcarmen (0), J.Lopez (1), H.Okajima (4), K.Snyder (1)"
95,96,96,Jul 20,,CHW,"W,10-3",9.0,4,3,3,0,2,12,1,0,3.79,32,154,102,0.0,0.0,1,0,30,0,0,0,0,0,0,0,4,Marty Foster,"J.Beckett (4-60-W), M.Timlin (1-H), H.Okajima (0-H), J.Pineiro (2)"
96,97,97,Jul 21,,CHW,"W,11-2",9.0,7,2,2,0,1,2,0,0,3.77,34,124,78,0.0,0.0,0,0,33,3,0,0,0,0,0,1,3,Fieldin Culbreth,"K.Gabbard (4-67-W), J.Lopez (1), J.Pineiro (0)"
97,98,98,Jul 22,,CHW,"W,8-5",9.0,10,5,5,0,5,5,0,0,3.78,40,159,102,4.0,1.0,1,0,34,2,0,0,0,1,0,2,4,Paul Schrieber,"T.Wakefield (4-45-W), M.Delcarmen (2), H.Okajima (1-H), J.Papelbon (3-Sv)"
98,99,99,Jul 23,@,CLE,"W,6-2",9.0,6,2,2,0,3,9,1,1,3.76,35,135,83,2.0,0.0,0,0,31,1,0,0,0,0,0,2,4,CB Bucknor,"J.Lester (99-57-W), M.Timlin (2-H), J.Lopez (1-H), M.Delcarmen (0-Sv)"
99,100,100,Jul 24,@,CLE,"W,1-0",9.0,4,0,0,0,3,7,0,1,3.72,35,124,80,0.0,0.0,3,0,31,1,0,0,0,0,0,0,3,Joe West,"D.Matsuzaka (4-71-W), H.Okajima (1-H), J.Papelbon (1-Sv)"
